state,county,year,party,candidate,votes,pct 
ia,Montgomery,2012,LIB,Gary Johnson,42,0.8%
ia,Montgomery,2012,OTH, Other,40,0.8%
ia,Muscatine,2012,DEM,Barack Obama,"11,213",56.8%
ia,Muscatine,2012,REP,Mitt Romney,"8,152",41.3%
ia,Muscatine,2012,OTH, Other,185,0.9%
ia,Muscatine,2012,LIB,Gary Johnson,176,0.9%
ia,O'Brien,2012,REP,Mitt Romney,"5,259",72.1%
ia,O'Brien,2012,DEM,Barack Obama,"1,964",26.9%
ia,O'Brien,2012,OTH, Other,39,0.5%
ia,O'Brien,2012,LIB,Gary Johnson,33,0.5%
ia,Osceola,2012,REP,Mitt Romney,"2,225",70.0%
ia,Osceola,2012,DEM,Barack Obama,909,28.6%
ia,Osceola,2012,OTH, Other,29,0.9%
ia,Osceola,2012,LIB,Gary Johnson,16,0.5%
ia,Page,2012,REP,Mitt Romney,"4,338",61.8%
ia,Page,2012,DEM,Barack Obama,"2,588",36.9%
ia,Page,2012,OTH, Other,45,0.6%
ia,Page,2012,LIB,Gary Johnson,43,0.6%
ia,Palo Alto,2012,REP,Mitt Romney,"2,649",54.5%
ia,Palo Alto,2012,DEM,Barack Obama,"2,124",43.7%
ia,Palo Alto,2012,OTH, Other,56,1.2%
ia,Palo Alto,2012,LIB,Gary Johnson,28,0.6%
ia,Plymouth,2012,REP,Mitt Romney,"8,577",66.4%
ia,Plymouth,2012,DEM,Barack Obama,"4,148",32.1%
ia,Plymouth,2012,OTH, Other,95,0.7%
ia,Plymouth,2012,LIB,Gary Johnson,89,0.7%
ia,Pocahontas,2012,REP,Mitt Romney,"2,388",59.8%
ia,Pocahontas,2012,DEM,Barack Obama,"1,518",38.0%
ia,Pocahontas,2012,LIB,Gary Johnson,47,1.2%
ia,Pocahontas,2012,OTH, Other,39,1.0%
ia,Polk,2012,DEM,Barack Obama,"128,264",56.4%
ia,Polk,2012,REP,Mitt Romney,"96,029",42.2%
ia,Polk,2012,LIB,Gary Johnson,"2,178",1.0%
ia,Polk,2012,OTH, Other,"1,092",0.5%
ia,Pottawattamie,2012,REP,Mitt Romney,"21,751",52.2%
ia,Pottawattamie,2012,DEM,Barack Obama,"19,347",46.4%
ia,Pottawattamie,2012,LIB,Gary Johnson,326,0.8%
ia,Pottawattamie,2012,OTH, Other,255,0.6%
ia,Poweshiek,2012,DEM,Barack Obama,"5,307",53.8%
ia,Poweshiek,2012,REP,Mitt Romney,"4,409",44.7%
ia,Poweshiek,2012,LIB,Gary Johnson,78,0.8%
ia,Poweshiek,2012,OTH, Other,64,0.6%
ia,Ringgold,2012,REP,Mitt Romney,"1,366",53.0%
ia,Ringgold,2012,DEM,Barack Obama,"1,181",45.8%
ia,Ringgold,2012,OTH, Other,20,0.8%
ia,Ringgold,2012,LIB,Gary Johnson,11,0.4%
ia,Sac,2012,REP,Mitt Romney,"3,086",58.7%
ia,Sac,2012,DEM,Barack Obama,"2,117",40.3%
ia,Sac,2012,OTH, Other,27,0.5%
ia,Sac,2012,LIB,Gary Johnson,26,0.5%
ia,Scott,2012,DEM,Barack Obama,"50,581",56.3%
ia,Scott,2012,REP,Mitt Romney,"38,223",42.6%
ia,Scott,2012,LIB,Gary Johnson,700,0.8%
ia,Scott,2012,OTH, Other,322,0.4%
ia,Shelby,2012,REP,Mitt Romney,"3,903",60.5%
ia,Shelby,2012,DEM,Barack Obama,"2,468",38.2%
ia,Shelby,2012,LIB,Gary Johnson,56,0.9%
ia,Shelby,2012,OTH, Other,29,0.4%
ia,Sioux,2012,REP,Mitt Romney,"14,361",83.6%
ia,Sioux,2012,DEM,Barack Obama,"2,683",15.6%
ia,Sioux,2012,LIB,Gary Johnson,76,0.4%
ia,Sioux,2012,OTH, Other,61,0.4%
ia,Story,2012,DEM,Barack Obama,"25,940",55.8%
ia,Story,2012,REP,Mitt Romney,"19,557",42.0%
ia,Story,2012,LIB,Gary Johnson,721,1.5%
ia,Story,2012,OTH, Other,311,0.7%
ia,Tama,2012,DEM,Barack Obama,"4,737",53.0%
ia,Tama,2012,REP,Mitt Romney,"4,076",45.6%
ia,Tama,2012,OTH, Other,72,0.8%
ia,Tama,2012,LIB,Gary Johnson,45,0.5%
ia,Taylor,2012,REP,Mitt Romney,"1,680",56.4%
ia,Taylor,2012,DEM,Barack Obama,"1,261",42.3%
ia,Taylor,2012,LIB,Gary Johnson,19,0.6%
ia,Taylor,2012,OTH, Other,18,0.6%
ia,Union,2012,DEM,Barack Obama,"3,029",51.3%
ia,Union,2012,REP,Mitt Romney,"2,800",47.5%
ia,Union,2012,LIB,Gary Johnson,36,0.6%
ia,Union,2012,OTH, Other,34,0.6%
ia,Van Buren,2012,REP,Mitt Romney,"2,058",58.1%
ia,Van Buren,2012,DEM,Barack Obama,"1,398",39.5%
ia,Van Buren,2012,OTH, Other,49,1.4%
ia,Van Buren,2012,LIB,Gary Johnson,35,1.0%
ia,Wapello,2012,DEM,Barack Obama,"8,616",55.1%
ia,Wapello,2012,REP,Mitt Romney,"6,777",43.4%
ia,Wapello,2012,OTH, Other,127,0.8%
ia,Wapello,2012,LIB,Gary Johnson,110,0.7%
ia,Warren,2012,REP,Mitt Romney,"13,031",50.4%
ia,Warren,2012,DEM,Barack Obama,"12,521",48.4%
ia,Warren,2012,LIB,Gary Johnson,188,0.7%
ia,Warren,2012,OTH, Other,135,0.5%
ia,Washington,2012,REP,Mitt Romney,"5,540",50.9%
ia,Washington,2012,DEM,Barack Obama,"5,081",46.7%
ia,Washington,2012,OTH, Other,157,1.4%
ia,Washington,2012,LIB,Gary Johnson,102,0.9%
ia,Wayne,2012,REP,Mitt Romney,"1,583",54.9%
ia,Wayne,2012,DEM,Barack Obama,"1,251",43.3%
ia,Wayne,2012,OTH, Other,31,1.1%
ia,Wayne,2012,LIB,Gary Johnson,21,0.7%
ia,Webster,2012,DEM,Barack Obama,"9,458",52.2%
ia,Webster,2012,REP,Mitt Romney,"8,453",46.7%
ia,Webster,2012,OTH, Other,116,0.6%
ia,Webster,2012,LIB,Gary Johnson,91,0.5%
ia,Winnebago,2012,REP,Mitt Romney,"2,897",49.3%
ia,Winnebago,2012,DEM,Barack Obama,"2,895",49.3%
ia,Winnebago,2012,OTH, Other,49,0.8%
ia,Winnebago,2012,LIB,Gary Johnson,37,0.6%
ia,Winneshiek,2012,DEM,Barack Obama,"6,245",56.7%
ia,Winneshiek,2012,REP,Mitt Romney,"4,618",41.9%
ia,Winneshiek,2012,LIB,Gary Johnson,87,0.8%
ia,Winneshiek,2012,OTH, Other,66,0.6%
ia,Woodbury,2012,REP,Mitt Romney,"22,136",49.5%
ia,Woodbury,2012,DEM,Barack Obama,"22,026",49.3%
ia,Woodbury,2012,LIB,Gary Johnson,315,0.7%
ia,Woodbury,2012,OTH, Other,225,0.5%
ia,Worth,2012,DEM,Barack Obama,"2,343",56.6%
ia,Worth,2012,REP,Mitt Romney,"1,743",42.1%
ia,Worth,2012,OTH, Other,29,0.7%
ia,Worth,2012,LIB,Gary Johnson,28,0.7%
ia,Wright,2012,REP,Mitt Romney,"3,309",53.6%
ia,Wright,2012,DEM,Barack Obama,"2,794",45.3%
ia,Wright,2012,LIB,Gary Johnson,37,0.6%
id,Ada,2012,REP,Mitt Romney,"97,471",54.0%
id,Ada,2012,DEM,Barack Obama,"77,043",42.7%
id,Ada,2012,LIB,Gary Johnson,"3,416",1.9%
id,Ada,2012,OTH, Other,"2,431",1.3%
id,Adams,2012,REP,Mitt Romney,"1,413",68.6%
id,Adams,2012,DEM,Barack Obama,577,28.0%
id,Adams,2012,OTH, Other,42,2.0%
id,Adams,2012,LIB,Gary Johnson,28,1.4%
id,Bannock,2012,REP,Mitt Romney,"21,010",59.6%
id,Bannock,2012,DEM,Barack Obama,"13,214",37.5%
id,Bannock,2012,OTH, Other,594,1.7%
id,Bannock,2012,LIB,Gary Johnson,442,1.3%
id,Bear Lake,2012,REP,Mitt Romney,"2,489",88.2%
id,Bear Lake,2012,DEM,Barack Obama,302,10.7%
id,Bear Lake,2012,OTH, Other,22,0.8%
id,Bear Lake,2012,LIB,Gary Johnson,9,0.3%
id,Benewah,2012,REP,Mitt Romney,"2,596",66.8%
id,Benewah,2012,DEM,Barack Obama,"1,164",30.0%
id,Benewah,2012,OTH, Other,78,2.0%
id,Benewah,2012,LIB,Gary Johnson,46,1.2%
id,Bingham,2012,REP,Mitt Romney,"13,440",76.4%
id,Bingham,2012,DEM,Barack Obama,"3,822",21.7%
id,Bingham,2012,OTH, Other,186,1.1%
id,Bingham,2012,LIB,Gary Johnson,155,0.9%
id,Blaine,2012,DEM,Barack Obama,"5,992",58.8%
id,Blaine,2012,REP,Mitt Romney,"3,939",38.6%
id,Blaine,2012,LIB,Gary Johnson,167,1.6%
id,Blaine,2012,OTH, Other,96,0.9%
id,Boise,2012,REP,Mitt Romney,"2,284",68.3%
id,Boise,2012,DEM,Barack Obama,953,28.5%
id,Boise,2012,LIB,Gary Johnson,63,1.9%
id,Boise,2012,OTH, Other,45,1.3%
id,Bonner,2012,REP,Mitt Romney,"11,367",61.3%
id,Bonner,2012,DEM,Barack Obama,"6,500",35.1%
id,Bonner,2012,OTH, Other,347,1.9%
id,Bonner,2012,LIB,Gary Johnson,322,1.7%
id,Bonneville,2012,REP,Mitt Romney,"32,336",74.7%
id,Bonneville,2012,DEM,Barack Obama,"9,929",22.9%
id,Bonneville,2012,LIB,Gary Johnson,538,1.2%
id,Bonneville,2012,OTH, Other,499,1.2%
id,Boundary,2012,REP,Mitt Romney,"3,138",69.1%
id,Boundary,2012,DEM,Barack Obama,"1,225",27.0%
id,Boundary,2012,OTH, Other,104,2.3%
id,Boundary,2012,LIB,Gary Johnson,77,1.7%
id,Butte,2012,REP,Mitt Romney,"1,001",77.8%
id,Butte,2012,DEM,Barack Obama,258,20.1%
id,Butte,2012,OTH, Other,19,1.5%
id,Butte,2012,LIB,Gary Johnson,8,0.6%
id,Camas,2012,REP,Mitt Romney,402,69.6%
id,Camas,2012,DEM,Barack Obama,159,27.5%
id,Camas,2012,OTH, Other,10,1.7%
id,Camas,2012,LIB,Gary Johnson,7,1.2%
id,Canyon,2012,REP,Mitt Romney,"44,369",67.1%
id,Canyon,2012,DEM,Barack Obama,"19,866",30.1%
id,Canyon,2012,LIB,Gary Johnson,945,1.4%
id,Canyon,2012,OTH, Other,910,1.4%
id,Caribou,2012,REP,Mitt Romney,"2,608",85.5%
id,Caribou,2012,DEM,Barack Obama,385,12.6%
id,Caribou,2012,OTH, Other,36,1.2%
id,Caribou,2012,LIB,Gary Johnson,21,0.7%
id,Cassia,2012,REP,Mitt Romney,"7,150",85.3%
id,Cassia,2012,DEM,Barack Obama,"1,093",13.0%
id,Cassia,2012,OTH, Other,74,0.9%
id,Cassia,2012,LIB,Gary Johnson,70,0.8%
id,Clark,2012,REP,Mitt Romney,235,71.6%
id,Clark,2012,DEM,Barack Obama,66,20.1%
id,Clark,2012,LIB,Gary Johnson,16,4.9%
id,Clark,2012,OTH, Other,11,3.4%
id,Clearwater,2012,REP,Mitt Romney,"2,541",68.8%
id,Clearwater,2012,DEM,Barack Obama,"1,032",27.9%
id,Clearwater,2012,OTH, Other,79,2.1%
id,Clearwater,2012,LIB,Gary Johnson,44,1.2%
id,Custer,2012,REP,Mitt Romney,"1,744",74.1%
id,Custer,2012,DEM,Barack Obama,530,22.5%
id,Custer,2012,OTH, Other,53,2.3%
id,Custer,2012,LIB,Gary Johnson,25,1.1%
id,Elmore,2012,REP,Mitt Romney,"5,227",65.3%
id,Elmore,2012,DEM,Barack Obama,"2,513",31.4%
id,Elmore,2012,OTH, Other,137,1.7%
id,Elmore,2012,LIB,Gary Johnson,124,1.5%
id,Franklin,2012,REP,Mitt Romney,"5,195",92.8%
id,Franklin,2012,DEM,Barack Obama,325,5.8%
id,Franklin,2012,LIB,Gary Johnson,41,0.7%
id,Franklin,2012,OTH, Other,39,0.7%
id,Fremont,2012,REP,Mitt Romney,"4,907",84.6%
id,Fremont,2012,DEM,Barack Obama,810,14.0%
id,Fremont,2012,OTH, Other,51,0.9%
id,Fremont,2012,LIB,Gary Johnson,34,0.6%
id,Gem,2012,REP,Mitt Romney,"5,311",70.9%
id,Gem,2012,DEM,Barack Obama,"1,957",26.1%
id,Gem,2012,OTH, Other,129,1.7%
id,Gem,2012,LIB,Gary Johnson,93,1.2%
id,Gooding,2012,REP,Mitt Romney,"3,696",72.2%
id,Gooding,2012,DEM,Barack Obama,"1,287",25.1%
id,Gooding,2012,OTH, Other,84,1.6%
id,Gooding,2012,LIB,Gary Johnson,51,1.0%
id,Idaho,2012,REP,Mitt Romney,"5,821",75.1%
id,Idaho,2012,DEM,Barack Obama,"1,722",22.2%
id,Idaho,2012,OTH, Other,130,1.7%
id,Idaho,2012,LIB,Gary Johnson,76,1.0%
id,Jefferson,2012,REP,Mitt Romney,"9,895",86.9%
id,Jefferson,2012,DEM,Barack Obama,"1,303",11.4%
id,Jefferson,2012,LIB,Gary Johnson,97,0.9%
id,Jefferson,2012,OTH, Other,86,0.8%
id,Jerome,2012,REP,Mitt Romney,"4,804",71.9%
id,Jerome,2012,DEM,Barack Obama,"1,699",25.4%
id,Jerome,2012,OTH, Other,101,1.5%
id,Jerome,2012,LIB,Gary Johnson,77,1.2%
id,Kootenai,2012,REP,Mitt Romney,"39,347",65.8%
id,Kootenai,2012,DEM,Barack Obama,"18,824",31.5%
id,Kootenai,2012,LIB,Gary Johnson,838,1.4%
id,Kootenai,2012,OTH, Other,755,1.3%
id,Latah,2012,DEM,Barack Obama,"8,306",49.6%
id,Latah,2012,REP,Mitt Romney,"7,589",45.3%
id,Latah,2012,LIB,Gary Johnson,453,2.7%
id,Latah,2012,OTH, Other,411,2.5%
id,Lemhi,2012,REP,Mitt Romney,"3,029",73.7%
id,Lemhi,2012,DEM,Barack Obama,960,23.4%
id,Lemhi,2012,OTH, Other,79,1.9%
id,Lemhi,2012,LIB,Gary Johnson,41,1.0%
id,Lewis,2012,REP,Mitt Romney,"1,173",72.8%
id,Lewis,2012,DEM,Barack Obama,396,24.6%
id,Lewis,2012,OTH, Other,28,1.7%
id,Lewis,2012,LIB,Gary Johnson,15,0.9%
id,Lincoln,2012,REP,Mitt Romney,"1,141",70.3%
id,Lincoln,2012,DEM,Barack Obama,429,26.4%
id,Lincoln,2012,OTH, Other,35,2.2%
id,Lincoln,2012,LIB,Gary Johnson,17,1.0%
id,Madison,2012,REP,Mitt Romney,"13,445",93.3%
id,Madison,2012,DEM,Barack Obama,832,5.8%
id,Madison,2012,LIB,Gary Johnson,84,0.6%
id,Madison,2012,OTH, Other,51,0.4%
id,Minidoka,2012,REP,Mitt Romney,"5,442",78.0%
id,Minidoka,2012,DEM,Barack Obama,"1,390",19.9%
id,Minidoka,2012,OTH, Other,86,1.2%
id,Minidoka,2012,LIB,Gary Johnson,55,0.8%
id,Nez Perce,2012,REP,Mitt Romney,"9,967",59.2%
id,Nez Perce,2012,DEM,Barack Obama,"6,451",38.3%
id,Nez Perce,2012,OTH, Other,236,1.4%
id,Nez Perce,2012,LIB,Gary Johnson,194,1.2%
id,Oneida,2012,REP,Mitt Romney,"1,838",88.0%
id,Oneida,2012,DEM,Barack Obama,217,10.4%
id,Oneida,2012,LIB,Gary Johnson,19,0.9%
id,Oneida,2012,OTH, Other,15,0.7%
id,Owyhee,2012,REP,Mitt Romney,"2,794",75.0%
id,Owyhee,2012,DEM,Barack Obama,833,22.4%
id,Owyhee,2012,OTH, Other,65,1.7%
id,Owyhee,2012,LIB,Gary Johnson,31,0.8%
id,Payette,2012,REP,Mitt Romney,"6,004",70.7%
id,Payette,2012,DEM,Barack Obama,"2,271",26.7%
id,Payette,2012,OTH, Other,132,1.6%
id,Payette,2012,LIB,Gary Johnson,88,1.0%
id,Power,2012,REP,Mitt Romney,"1,870",64.4%
id,Power,2012,DEM,Barack Obama,982,33.8%
id,Power,2012,OTH, Other,30,1.0%
id,Power,2012,LIB,Gary Johnson,21,0.7%
id,Shoshone,2012,REP,Mitt Romney,"2,699",52.4%
id,Shoshone,2012,DEM,Barack Obama,"2,277",44.2%
id,Shoshone,2012,OTH, Other,101,2.0%
id,Shoshone,2012,LIB,Gary Johnson,71,1.4%
id,Teton,2012,REP,Mitt Romney,"2,458",54.3%
id,Teton,2012,DEM,Barack Obama,"1,926",42.6%
id,Teton,2012,OTH, Other,72,1.6%
id,Teton,2012,LIB,Gary Johnson,67,1.5%
id,Twin Falls,2012,REP,Mitt Romney,"19,773",70.3%
id,Twin Falls,2012,DEM,Barack Obama,"7,541",26.8%
id,Twin Falls,2012,OTH, Other,480,1.7%
id,Twin Falls,2012,LIB,Gary Johnson,348,1.2%
id,Valley,2012,REP,Mitt Romney,"2,664",54.2%
id,Valley,2012,DEM,Barack Obama,"2,095",42.6%
id,Valley,2012,OTH, Other,82,1.7%
id,Valley,2012,LIB,Gary Johnson,78,1.6%
id,Washington,2012,REP,Mitt Romney,"3,128",72.2%
id,Washington,2012,DEM,Barack Obama,"1,104",25.5%
id,Washington,2012,OTH, Other,62,1.4%
il,Adams,2012,REP,Mitt Romney,"20,371",66.7%
il,Adams,2012,DEM,Barack Obama,"9,627",31.5%
il,Adams,2012,LIB,Gary Johnson,375,1.2%
il,Adams,2012,OTH, Other,165,0.5%
il,Alexander,2012,DEM,Barack Obama,"1,961",56.1%
il,Alexander,2012,REP,Mitt Romney,"1,485",42.5%
il,Alexander,2012,LIB,Gary Johnson,29,0.8%
il,Alexander,2012,OTH, Other,20,0.6%
il,Bond,2012,REP,Mitt Romney,"4,091",55.9%
il,Bond,2012,DEM,Barack Obama,"3,016",41.2%
il,Bond,2012,LIB,Gary Johnson,149,2.0%
il,Bond,2012,OTH, Other,60,0.8%
il,Boone,2012,REP,Mitt Romney,"11,084",52.0%
il,Boone,2012,DEM,Barack Obama,"9,868",46.3%
il,Boone,2012,LIB,Gary Johnson,283,1.3%
il,Boone,2012,OTH, Other,98,0.5%
il,Brown,2012,REP,Mitt Romney,"1,511",64.0%
il,Brown,2012,DEM,Barack Obama,787,33.3%
il,Brown,2012,LIB,Gary Johnson,40,1.7%
il,Brown,2012,OTH, Other,24,1.0%
il,Bureau,2012,REP,Mitt Romney,"8,151",49.1%
il,Bureau,2012,DEM,Barack Obama,"8,118",48.9%
il,Bureau,2012,LIB,Gary Johnson,226,1.4%
il,Bureau,2012,OTH, Other,104,0.6%
il,Calhoun,2012,REP,Mitt Romney,"1,439",55.9%
il,Calhoun,2012,DEM,Barack Obama,"1,079",41.9%
il,Calhoun,2012,LIB,Gary Johnson,29,1.1%
il,Calhoun,2012,OTH, Other,27,1.0%
il,Carroll,2012,DEM,Barack Obama,"3,658",49.6%
il,Carroll,2012,REP,Mitt Romney,"3,551",48.2%
il,Carroll,2012,LIB,Gary Johnson,116,1.6%
il,Carroll,2012,OTH, Other,45,0.6%
il,Cass,2012,REP,Mitt Romney,"2,707",55.7%
il,Cass,2012,DEM,Barack Obama,"2,050",42.2%
il,Cass,2012,LIB,Gary Johnson,55,1.1%
il,Cass,2012,OTH, Other,46,0.9%
il,Champaign,2012,DEM,Barack Obama,"40,378",52.0%
il,Champaign,2012,REP,Mitt Romney,"35,086",45.2%
il,Champaign,2012,LIB,Gary Johnson,"1,271",1.6%
il,Champaign,2012,OTH, Other,885,1.1%
il,Christian,2012,REP,Mitt Romney,"8,873",60.4%
il,Christian,2012,DEM,Barack Obama,"5,487",37.4%
il,Christian,2012,LIB,Gary Johnson,205,1.4%
il,Christian,2012,OTH, Other,117,0.8%
il,Clark,2012,REP,Mitt Romney,"5,138",65.5%
il,Clark,2012,DEM,Barack Obama,"2,587",33.0%
il,Clark,2012,LIB,Gary Johnson,87,1.1%
il,Clark,2012,OTH, Other,31,0.4%
il,Clay,2012,REP,Mitt Romney,"4,184",70.9%
il,Clay,2012,DEM,Barack Obama,"1,581",26.8%
il,Clay,2012,LIB,Gary Johnson,96,1.6%
il,Clay,2012,OTH, Other,38,0.6%
il,Clinton,2012,REP,Mitt Romney,"10,493",64.0%
il,Clinton,2012,DEM,Barack Obama,"5,577",34.0%
il,Clinton,2012,LIB,Gary Johnson,225,1.4%
il,Clinton,2012,OTH, Other,99,0.6%
il,Coles,2012,REP,Mitt Romney,"11,623",54.5%
il,Coles,2012,DEM,Barack Obama,"9,252",43.4%
il,Coles,2012,LIB,Gary Johnson,304,1.4%
il,Coles,2012,OTH, Other,159,0.7%
il,Cook,2012,DEM,Barack Obama,"1,439,123",74.0%
il,Cook,2012,REP,Mitt Romney,"479,204",24.6%
il,Cook,2012,LIB,Gary Johnson,"15,195",0.8%
il,Cook,2012,OTH, Other,"10,879",0.6%
il,Crawford,2012,REP,Mitt Romney,"5,577",64.9%
il,Crawford,2012,DEM,Barack Obama,"2,855",33.2%
il,Crawford,2012,LIB,Gary Johnson,112,1.3%
il,Crawford,2012,OTH, Other,54,0.6%
il,Cumberland,2012,REP,Mitt Romney,"3,506",66.3%
il,Cumberland,2012,DEM,Barack Obama,"1,640",31.0%
il,Cumberland,2012,LIB,Gary Johnson,96,1.8%
il,Cumberland,2012,OTH, Other,48,0.9%
il,De Witt,2012,REP,Mitt Romney,"4,576",62.4%
il,De Witt,2012,DEM,Barack Obama,"2,598",35.4%
il,De Witt,2012,LIB,Gary Johnson,99,1.3%
il,De Witt,2012,OTH, Other,65,0.9%
il,DeKalb,2012,DEM,Barack Obama,"21,171",51.6%
il,DeKalb,2012,REP,Mitt Romney,"18,906",46.1%
il,DeKalb,2012,LIB,Gary Johnson,634,1.5%
il,DeKalb,2012,OTH, Other,309,0.8%
il,Douglas,2012,REP,Mitt Romney,"5,331",67.6%
il,Douglas,2012,DEM,Barack Obama,"2,426",30.8%
il,Douglas,2012,LIB,Gary Johnson,92,1.2%
il,Douglas,2012,OTH, Other,40,0.5%
il,DuPage,2012,DEM,Barack Obama,"197,411",49.7%
il,DuPage,2012,REP,Mitt Romney,"193,333",48.7%
il,DuPage,2012,LIB,Gary Johnson,"4,450",1.1%
il,DuPage,2012,OTH, Other,"1,979",0.5%
il,Edgar,2012,REP,Mitt Romney,"5,125",65.6%
il,Edgar,2012,DEM,Barack Obama,"2,563",32.8%
il,Edgar,2012,LIB,Gary Johnson,76,1.0%
il,Edgar,2012,OTH, Other,46,0.6%
il,Edwards,2012,REP,Mitt Romney,"2,402",74.5%
il,Edwards,2012,DEM,Barack Obama,754,23.4%
il,Edwards,2012,LIB,Gary Johnson,47,1.5%
il,Edwards,2012,OTH, Other,22,0.7%
il,Effingham,2012,REP,Mitt Romney,"12,491",75.3%
il,Effingham,2012,DEM,Barack Obama,"3,855",23.2%
il,Effingham,2012,LIB,Gary Johnson,156,0.9%
il,Effingham,2012,OTH, Other,93,0.6%
il,Fayette,2012,REP,Mitt Romney,"5,950",66.4%
il,Fayette,2012,DEM,Barack Obama,"2,848",31.8%
il,Fayette,2012,LIB,Gary Johnson,117,1.3%
il,Fayette,2012,OTH, Other,48,0.5%
il,Ford,2012,REP,Mitt Romney,"4,225",70.4%
il,Ford,2012,DEM,Barack Obama,"1,654",27.6%
il,Ford,2012,LIB,Gary Johnson,89,1.5%
il,Ford,2012,OTH, Other,32,0.5%
il,Franklin,2012,REP,Mitt Romney,"10,253",57.3%
il,Franklin,2012,DEM,Barack Obama,"7,245",40.5%
il,Franklin,2012,LIB,Gary Johnson,241,1.3%
il,Franklin,2012,OTH, Other,152,0.8%
il,Fulton,2012,DEM,Barack Obama,"8,324",54.3%
il,Fulton,2012,REP,Mitt Romney,"6,622",43.2%
il,Fulton,2012,LIB,Gary Johnson,261,1.7%
il,Fulton,2012,OTH, Other,130,0.8%
il,Gallatin,2012,REP,Mitt Romney,"1,492",58.1%
il,Gallatin,2012,DEM,Barack Obama,"1,028",40.0%
il,Gallatin,2012,LIB,Gary Johnson,26,1.0%
il,Gallatin,2012,OTH, Other,23,0.9%
il,Greene,2012,REP,Mitt Romney,"3,446",61.4%
il,Greene,2012,DEM,Barack Obama,"2,023",36.0%
il,Greene,2012,LIB,Gary Johnson,109,1.9%
il,Greene,2012,OTH, Other,36,0.6%
il,Grundy,2012,REP,Mitt Romney,"11,198",53.4%
il,Grundy,2012,DEM,Barack Obama,"9,319",44.5%
il,Grundy,2012,LIB,Gary Johnson,313,1.5%
il,Grundy,2012,OTH, Other,126,0.6%
il,Hamilton,2012,REP,Mitt Romney,"2,566",65.2%
il,Hamilton,2012,DEM,Barack Obama,"1,266",32.2%
il,Hamilton,2012,LIB,Gary Johnson,63,1.6%
il,Hamilton,2012,OTH, Other,40,1.0%
il,Hancock,2012,REP,Mitt Romney,"4,810",58.5%
il,Hancock,2012,DEM,Barack Obama,"3,246",39.4%
il,Hancock,2012,LIB,Gary Johnson,119,1.4%
il,Hancock,2012,OTH, Other,54,0.7%
il,Hardin,2012,REP,Mitt Romney,"1,535",65.9%
il,Hardin,2012,DEM,Barack Obama,742,31.8%
il,Hardin,2012,LIB,Gary Johnson,31,1.3%
il,Hardin,2012,OTH, Other,22,0.9%
il,Henderson,2012,DEM,Barack Obama,"1,977",55.5%
il,Henderson,2012,REP,Mitt Romney,"1,538",43.2%
il,Henderson,2012,LIB,Gary Johnson,37,1.0%
il,Henderson,2012,OTH, Other,11,0.3%
il,Henry,2012,DEM,Barack Obama,"12,316",50.7%
il,Henry,2012,REP,Mitt Romney,"11,564",47.6%
il,Henry,2012,LIB,Gary Johnson,283,1.2%
il,Henry,2012,OTH, Other,116,0.5%
il,Iroquois,2012,REP,Mitt Romney,"9,115",71.4%
il,Iroquois,2012,DEM,Barack Obama,"3,408",26.7%
il,Iroquois,2012,LIB,Gary Johnson,172,1.3%
il,Iroquois,2012,OTH, Other,75,0.6%
il,Jackson,2012,DEM,Barack Obama,"11,306",53.4%
il,Jackson,2012,REP,Mitt Romney,"9,130",43.1%
il,Jackson,2012,LIB,Gary Johnson,380,1.8%
il,Jackson,2012,OTH, Other,374,1.8%
il,Jasper,2012,REP,Mitt Romney,"3,511",69.7%
il,Jasper,2012,DEM,Barack Obama,"1,434",28.5%
il,Jasper,2012,LIB,Gary Johnson,63,1.3%
il,Jasper,2012,OTH, Other,30,0.6%
il,Jefferson,2012,REP,Mitt Romney,"9,805",60.1%
il,Jefferson,2012,DEM,Barack Obama,"6,080",37.3%
il,Jefferson,2012,LIB,Gary Johnson,272,1.7%
il,Jefferson,2012,OTH, Other,146,0.9%
il,Jersey,2012,REP,Mitt Romney,"6,032",60.7%
il,Jersey,2012,DEM,Barack Obama,"3,656",36.8%
il,Jersey,2012,LIB,Gary Johnson,172,1.7%
il,Jersey,2012,OTH, Other,80,0.8%
il,Jo Daviess,2012,DEM,Barack Obama,"5,660",49.6%
il,Jo Daviess,2012,REP,Mitt Romney,"5,529",48.5%
il,Jo Daviess,2012,LIB,Gary Johnson,165,1.4%
il,Jo Daviess,2012,OTH, Other,57,0.5%
il,Johnson,2012,REP,Mitt Romney,"3,959",69.9%
il,Johnson,2012,DEM,Barack Obama,"1,571",27.7%
il,Johnson,2012,LIB,Gary Johnson,87,1.5%
il,Johnson,2012,OTH, Other,49,0.9%
il,Kane,2012,DEM,Barack Obama,"91,120",49.6%
il,Kane,2012,REP,Mitt Romney,"89,502",48.7%
il,Kane,2012,LIB,Gary Johnson,"2,134",1.2%
il,Kane,2012,OTH, Other,875,0.5%
il,Kankakee,2012,REP,Mitt Romney,"23,115",50.9%
il,Kankakee,2012,DEM,Barack Obama,"21,574",47.5%
il,Kankakee,2012,LIB,Gary Johnson,528,1.2%
il,Kankakee,2012,OTH, Other,235,0.5%
il,Kendall,2012,REP,Mitt Romney,"23,076",51.2%
il,Kendall,2012,DEM,Barack Obama,"21,219",47.1%
il,Kendall,2012,LIB,Gary Johnson,556,1.2%
